run,epoch,node,cpu_sketch,cpu_es,mem_avail_sketch,mem_avail_es
0,10,UGS-16,0.137931,0.138741,1.560490,1.561097
0,10,UGS-2,0.134660,0.136519,1.566745,1.566686
0,10,UGS-20,0.057902,0.058002,1.617692,1.617219
0,10,UGS-21,0.139876,0.140069,1.520441,1.519143
0,10,UGS-22,0.146168,0.145832,1.499303,1.500776
0,10,UGS-23,0.145003,0.145346,1.563615,1.562671
0,10,UGS-24,0.138484,0.139172,1.627427,1.626765
0,10,UGS-25,0.055078,0.055203,1.627427,1.628675
0,10,UGS-26,0.136559,0.136921,1.532653,1.532100
0,10,UGS-27,0.057902,0.058670,1.611234,1.612251
0,10,UGS-28,0.149120,0.148730,1.576174,1.577281
0,10,UGS-29,0.058601,0.058941,1.630685,1.630222
0,10,UGS-3,0.065284,0.064893,1.611234,1.610796
0,10,UGS-4,0.056303,0.056404,1.690459,1.689090
0,10,UGS-5,0.128606,0.128790,1.576174,1.575065
0,10,UGS-6,0.055410,0.055396,1.604802,1.604324
0,10,UGS-7,0.060749,0.061158,1.548056,1.546989
0,10,UGS-8,0.142132,0.142472,1.573024,1.572693
0,10,UGS-9,0.160253,0.159496,1.611234,1.612502
0,11,APC-0,1.348510,1.341693,13.639921,13.629833
0,11,APC-1,0.135742,0.136401,13.971239,13.961430
0,11,APC-2,0.203722,0.205187,13.832223,13.823330
0,11,APC-3,0.203315,0.208370,13.971239,13.958966
0,11,CHQ-1,1.857070,1.873043,17.725441,17.715936
0,11,PLT-0,0.715338,0.742152,13.667228,13.657377
0,11,PLT-1,0.310677,0.516923,13.694590,13.702151
0,11,PLT-10,1.585659,1.582417,14.111653,14.109120
0,11,PLT-11,0.242925,0.334678,14.168212,14.171509
0,11,PLT-2,0.473786,0.558124,13.777005,13.773793
0,11,PLT-3,1.529591,1.481253,14.139904,14.129830
0,11,PLT-4,1.683711,1.669837,14.111653,14.115559
0,11,PLT-5,0.168807,0.170265,14.111653,14.106499
0,11,PLT-6,0.068495,0.068788,14.139904,14.128988
0,11,PLT-7,0.170503,0.171295,14.111653,14.116336
0,11,PLT-8,0.064377,0.064387,14.168212,14.153761
0,11,PLT-9,0.280551,0.443272,14.111653,14.108094
0,11,UGS-0,0.070581,0.071023,1.734987,1.735121
0,11,UGS-1,0.153662,0.152873,1.624175,1.624465
0,11,UGS-10,0.057097,0.057138,1.548056,1.547344
0,11,UGS-11,0.143848,0.143975,1.569882,1.569518
0,11,UGS-12,0.061483,0.061234,1.551156,1.550248
0,11,UGS-13,0.131994,0.132696,1.617692,1.617096
0,11,UGS-14,0.051560,0.051760,1.569882,1.570829
0,11,UGS-15,0.057786,0.057377,1.637221,1.636098
0,11,UGS-16,0.137931,0.138314,1.560490,1.561160
0,11,UGS-2,0.134660,0.136022,1.566745,1.567062
0,11,UGS-20,0.058018,0.058034,1.617692,1.616988
0,11,UGS-21,0.139876,0.140181,1.520441,1.518734
0,11,UGS-22,0.146168,0.146173,1.499303,1.500552
0,11,UGS-23,0.145293,0.145761,1.563615,1.562693
0,11,UGS-24,0.138207,0.138732,1.627427,1.626984
0,11,UGS-25,0.055188,0.055040,1.627427,1.628818
0,11,UGS-26,0.136559,0.136765,1.532653,1.531991
0,11,UGS-27,0.058018,0.057629,1.611234,1.612055
0,11,UGS-28,0.149120,0.148146,1.576174,1.576791
0,11,UGS-29,0.058718,0.058831,1.630685,1.630117
0,11,UGS-3,0.065284,0.064976,1.611234,1.610437
0,11,UGS-4,0.056191,0.056398,1.690459,1.689022
0,11,UGS-5,0.128606,0.128437,1.576174,1.574916
0,11,UGS-6,0.055410,0.055491,1.604802,1.603387
0,11,UGS-7,0.060628,0.061687,1.548056,1.546905
0,11,UGS-8,0.142132,0.142441,1.573024,1.572594
0,11,UGS-9,0.160253,0.159101,1.611234,1.612502
0,12,APC-0,1.348510,1.342962,13.612669,13.625914
0,12,APC-1,0.136014,0.137565,13.971239,13.963867
0,12,APC-2,0.203722,0.204912,13.832223,13.820904
0,12,APC-3,0.202908,0.208058,13.943325,13.955298
0,12,CHQ-1,1.860788,1.883240,17.725441,17.715393
0,12,PLT-0,0.718205,0.713037,13.667228,13.664528
0,12,PLT-1,0.310677,0.491514,13.694590,13.698594
0,12,PLT-10,1.582491,1.517960,14.111653,14.108693
0,12,PLT-11,0.243412,0.389130,14.168212,14.172511
0,12,PLT-2,0.471894,0.536471,13.777005,13.773036
0,12,PLT-3,1.529591,1.493199,14.139904,14.130943
0,12,PLT-4,1.680347,1.659744,14.111653,14.113384
0,12,PLT-5,0.168807,0.169038,14.111653,14.103516
0,12,PLT-6,0.068495,0.068549,14.139904,14.130822
0,12,PLT-7,0.170503,0.171144,14.111653,14.113875
0,12,PLT-8,0.064377,0.064675,14.139904,14.153442
0,12,PLT-9,0.281112,0.429130,14.111653,14.108647
0,12,UGS-0,0.070581,0.070620,1.734987,1.735135
0,12,UGS-1,0.153662,0.153633,1.624175,1.623735
0,12,UGS-10,0.057097,0.056984,1.548056,1.547737
0,12,UGS-11,0.143848,0.143510,1.569882,1.569609
0,12,UGS-12,0.061483,0.061389,1.551156,1.550023
0,12,UGS-13,0.131994,0.132258,1.617692,1.617531
0,12,UGS-14,0.051560,0.051731,1.569882,1.570752
0,12,UGS-15,0.057786,0.057383,1.637221,1.636414
0,12,UGS-16,0.138207,0.138220,1.560490,1.561067
0,12,UGS-2,0.134391,0.136650,1.566745,1.566715
0,12,UGS-20,0.058018,0.057987,1.617692,1.617897
0,12,UGS-21,0.139876,0.140483,1.520441,1.519246
0,12,UGS-22,0.146168,0.146300,1.499303,1.500636
0,12,UGS-23,0.145003,0.145282,1.563615,1.562484
0,12,UGS-24,0.138484,0.138900,1.627427,1.627206
0,12,UGS-25,0.055188,0.055224,1.627427,1.628287
0,12,UGS-26,0.136286,0.136785,1.532653,1.532498
0,12,UGS-27,0.057902,0.058061,1.611234,1.611810
0,12,UGS-28,0.148823,0.148573,1.576174,1.576571
0,12,UGS-29,0.058601,0.058758,1.630685,1.629980
0,12,UGS-3,0.065284,0.065095,1.611234,1.610376
0,12,UGS-4,0.056303,0.056275,1.687082,1.688326
0,12,UGS-5,0.128349,0.128114,1.573024,1.574124
0,12,UGS-6,0.055521,0.055430,1.604802,1.604569
0,12,UGS-7,0.060749,0.061503,1.548056,1.547004
0,12,UGS-8,0.142132,0.142517,1.573024,1.572256
0,12,UGS-9,0.160253,0.159200,1.611234,1.612136
0,13,APC-0,1.348510,1.344017,13.639921,13.627510
0,13,APC-1,0.135742,0.137970,13.971239,13.960582
0,13,APC-2,0.203722,0.205808,13.832223,13.821112
0,13,APC-3,0.203315,0.207213,13.971239,13.959042
0,13,CHQ-1,1.860788,1.870883,17.725441,17.723047
0,13,PLT-0,0.716770,0.745199,13.667228,13.658515
0,13,PLT-1,0.309437,0.423805,13.694590,13.699829
0,13,PLT-10,1.585659,1.573340,14.111653,14.105274
0,13,PLT-11,0.242925,0.367249,14.168212,14.170930
0,13,PLT-2,0.472839,0.517151,13.777005,13.772297
0,13,PLT-3,1.529591,1.490222,14.139904,14.125608
0,13,PLT-4,1.680347,1.624552,14.111653,14.115501
0,13,PLT-5,0.168469,0.168932,14.111653,14.107652
0,13,PLT-6,0.068358,0.068544,14.139904,14.130886
0,13,PLT-7,0.170503,0.171394,14.111653,14.119270
0,13,PLT-8,0.064506,0.064671,14.139904,14.152235
0,13,PLT-9,0.279990,0.346071,14.111653,14.109364
0,13,UGS-0,0.070581,0.070729,1.734987,1.735275
0,13,UGS-1,0.153662,0.153499,1.624175,1.624460
0,13,UGS-10,0.057097,0.056915,1.548056,1.547433
0,13,UGS-11,0.144136,0.143864,1.569882,1.569496
0,13,UGS-12,0.061483,0.061379,1.551156,1.550189
0,13,UGS-13,0.131994,0.132078,1.617692,1.617002
0,13,UGS-14,0.051560,0.051791,1.569882,1.570830
0,13,UGS-15,0.057671,0.057301,1.637221,1.635720
0,13,UGS-16,0.138207,0.138052,1.560490,1.560578
0,13,UGS-2,0.134660,0.136127,1.566745,1.566495
0,13,UGS-20,0.057902,0.058074,1.617692,1.617141
0,13,UGS-21,0.139596,0.140120,1.520441,1.519207
0,13,UGS-22,0.146168,0.145951,1.502304,1.501217
0,13,UGS-23,0.145293,0.145309,1.563615,1.562414
0,13,UGS-24,0.138484,0.139056,1.627427,1.626326
0,13,UGS-25,0.055078,0.055173,1.627427,1.628349
0,13,UGS-26,0.136286,0.136506,1.532653,1.532223
0,13,UGS-27,0.058018,0.058168,1.611234,1.612356
0,13,UGS-28,0.148823,0.148764,1.576174,1.577209
0,13,UGS-29,0.058601,0.058944,1.630685,1.629912
0,13,UGS-3,0.065284,0.065033,1.611234,1.610456
0,13,UGS-4,0.056191,0.056348,1.690459,1.688951
0,13,UGS-5,0.128606,0.128205,1.573024,1.574654
0,13,UGS-6,0.055521,0.055477,1.604802,1.604392
0,13,UGS-7,0.060749,0.061648,1.548056,1.546968
0,13,UGS-8,0.142132,0.142199,1.573024,1.572152
0,13,UGS-9,0.160253,0.159116,1.611234,1.612201
0,14,APC-0,1.345815,1.343587,13.612669,13.624762
0,14,APC-1,0.136014,0.137015,13.971239,13.964417
0,14,APC-2,0.203722,0.204467,13.832223,13.820812
0,14,APC-3,0.203315,0.205916,13.971239,13.961603
0,14,CHQ-1,1.860788,1.876301,17.725441,17.718308
0,14,PLT-0,0.716770,0.779444,13.667228,13.661091
0,14,PLT-1,0.309437,0.444016,13.694590,13.701867
0,14,PLT-10,1.582491,1.562802,14.111653,14.110014
0,14,PLT-11,0.242925,0.365686,14.168212,14.169239
0,14,PLT-2,0.471894,0.559369,13.777005,13.775495
0,14,PLT-3,1.529591,1.484266,14.139904,14.129686
0,14,PLT-4,1.683711,1.675504,14.111653,14.114009
0,14,PLT-5,0.168807,0.169760,14.111653,14.104488
0,14,PLT-6,0.068495,0.068628,14.139904,14.131844
0,14,PLT-7,0.170503,0.171555,14.111653,14.113895
0,14,PLT-8,0.064506,0.064774,14.139904,14.153999
0,14,PLT-9,0.282239,0.411502,14.111653,14.108010
0,14,UGS-0,0.070722,0.070696,1.734987,1.734986
0,14,UGS-1,0.153662,0.153755,1.624175,1.624086
0,14,UGS-10,0.057097,0.056880,1.548056,1.547874
0,14,UGS-11,0.144424,0.143750,1.569882,1.569482
0,14,UGS-12,0.061483,0.061431,1.551156,1.550536
0,14,UGS-13,0.131994,0.132056,1.617692,1.617497
0,14,UGS-14,0.051560,0.051710,1.569882,1.570953
0,14,UGS-15,0.057786,0.057524,1.637221,1.636080
0,14,UGS-16,0.137931,0.137962,1.560490,1.561230
0,14,UGS-2,0.134391,0.135484,1.566745,1.566130
0,14,UGS-20,0.058018,0.058065,1.617692,1.617143
0,14,UGS-21,0.139876,0.140349,1.520441,1.518996
0,14,UGS-22,0.146460,0.145802,1.502304,1.500869
0,14,UGS-23,0.145293,0.145455,1.560490,1.561919
0,14,UGS-24,0.138207,0.138790,1.627427,1.626949
0,14,UGS-25,0.055078,0.055101,1.627427,1.628212
0,14,UGS-26,0.136286,0.136296,1.532653,1.532565
0,14,UGS-27,0.058018,0.058247,1.611234,1.611959
0,14,UGS-28,0.148823,0.148573,1.576174,1.577439
0,14,UGS-29,0.058601,0.058809,1.630685,1.630424
0,14,UGS-3,0.065284,0.065023,1.611234,1.610521
0,14,UGS-4,0.056191,0.056417,1.690459,1.689133
0,14,UGS-5,0.128349,0.128187,1.573024,1.574213
0,14,UGS-6,0.055410,0.055400,1.604802,1.603850
0,14,UGS-7,0.060749,0.061568,1.548056,1.547143
0,14,UGS-8,0.142132,0.141916,1.573024,1.572290
0,14,UGS-9,0.160253,0.159644,1.611234,1.612436
0,15,APC-0,1.348510,1.344571,13.639921,13.629819
0,15,APC-1,0.136014,0.138063,13.971239,13.964398
0,15,APC-2,0.203722,0.204355,13.832223,13.826593
0,15,APC-3,0.203315,0.207941,13.971239,13.966167
0,15,CHQ-1,1.864514,1.864941,17.725441,17.716021
0,15,PLT-0,0.716770,0.748111,13.667228,13.658159
0,15,PLT-1,0.310057,0.524397,13.694590,13.698378
0,15,PLT-10,1.588834,1.580077,14.111653,14.112726
0,15,PLT-11,0.242925,0.266745,14.168212,14.168861
0,15,PLT-2,0.472839,0.511526,13.777005,13.773101
0,15,PLT-3,1.529591,1.464379,14.111653,14.125099
0,15,PLT-4,1.683711,1.632494,14.111653,14.117888
0,15,PLT-5,0.168807,0.168918,14.111653,14.108244
0,15,PLT-6,0.068358,0.068591,14.139904,14.129803
0,15,PLT-7,0.170503,0.171733,14.111653,14.111165
0,15,PLT-8,0.064506,0.064707,14.139904,14.150993
0,15,PLT-9,0.281112,0.414322,14.111653,14.114453
0,15,UGS-0,0.070581,0.070722,1.734987,1.735023
0,15,UGS-1,0.153355,0.153648,1.624175,1.624320
0,15,UGS-10,0.057097,0.056977,1.548056,1.547562
0,15,UGS-11,0.143848,0.143819,1.569882,1.569052
0,15,UGS-12,0.061483,0.061402,1.551156,1.550270
0,15,UGS-13,0.132258,0.132351,1.617692,1.617429
0,15,UGS-14,0.051560,0.051663,1.569882,1.571025
0,15,UGS-15,0.057671,0.057234,1.637221,1.635991
0,15,UGS-16,0.138207,0.138105,1.560490,1.561549
0,15,UGS-2,0.134391,0.134937,1.566745,1.566749
0,15,UGS-20,0.058018,0.058085,1.617692,1.617770
0,15,UGS-21,0.139876,0.140323,1.517403,1.518801
0,15,UGS-22,0.146460,0.145858,1.502304,1.501313
0,15,UGS-23,0.145003,0.145333,1.563615,1.562516
0,15,UGS-24,0.138484,0.139001,1.627427,1.626990
0,15,UGS-25,0.055188,0.055058,1.627427,1.628398
0,15,UGS-26,0.136559,0.136210,1.532653,1.532383
0,15,UGS-27,0.058018,0.058321,1.611234,1.611712
0,15,UGS-28,0.148823,0.148760,1.576174,1.576773
0,15,UGS-29,0.058601,0.058793,1.630685,1.630245
0,15,UGS-3,0.065284,0.065040,1.611234,1.610191
0,15,UGS-4,0.056303,0.056321,1.690459,1.688796
0,15,UGS-5,0.128349,0.128264,1.573024,1.574113
0,15,UGS-6,0.055521,0.055468,1.604802,1.605015
0,15,UGS-7,0.060628,0.061550,1.548056,1.547186
0,15,UGS-8,0.142132,0.142504,1.573024,1.572495
0,15,UGS-9,0.160253,0.160024,1.614459,1.612921
0,16,APC-0,1.348510,1.343079,13.639921,13.627732
0,16,APC-1,0.136014,0.137226,13.971239,13.963454
0,16,APC-2,0.203315,0.205680,13.832223,13.819479
0,16,APC-3,0.203315,0.207981,13.971239,13.962220
0,16,CHQ-1,1.864514,1.878881,17.725441,17.716747
0,16,PLT-0,0.718205,0.775608,13.667228,13.661220
0,16,PLT-1,0.309437,0.431499,13.694590,13.703296
0,16,PLT-10,1.585659,1.574260,14.111653,14.109296
0,16,PLT-11,0.242925,0.435876,14.168212,14.167581
0,16,PLT-2,0.470951,0.540861,13.777005,13.775683
0,16,PLT-3,1.529591,1.480017,14.139904,14.128662
0,16,PLT-4,1.680347,1.636014,14.111653,14.112503
0,16,PLT-5,0.168807,0.169506,14.111653,14.108590
0,16,PLT-6,0.068495,0.068703,14.139904,14.132284
0,16,PLT-7,0.170845,0.170943,14.111653,14.120026
0,16,PLT-8,0.064377,0.064796,14.139904,14.151550
0,16,PLT-9,0.281112,0.431150,14.111653,14.110867
0,16,UGS-0,0.070581,0.070801,1.734987,1.735415
0,16,UGS-1,0.153662,0.153913,1.624175,1.624500
0,16,UGS-10,0.057097,0.057017,1.548056,1.547655
0,16,UGS-11,0.144136,0.143883,1.569882,1.569680
0,16,UGS-12,0.061360,0.061385,1.551156,1.550152
0,16,UGS-13,0.131994,0.132322,1.617692,1.617790
0,16,UGS-14,0.051560,0.051747,1.569882,1.570835
0,16,UGS-15,0.057671,0.057503,1.637221,1.635778
0,16,UGS-16,0.138207,0.138167,1.560490,1.561014
0,16,UGS-2,0.134391,0.135446,1.566745,1.566060
0,16,UGS-20,0.058018,0.058078,1.617692,1.617281
0,16,UGS-21,0.139876,0.140326,1.520441,1.519005
0,16,UGS-22,0.146168,0.145797,1.502304,1.501192
0,16,UGS-23,0.145003,0.145400,1.563615,1.562274
0,16,UGS-24,0.138207,0.138823,1.627427,1.627453
0,16,UGS-25,0.055188,0.055083,1.627427,1.628088
0,16,UGS-26,0.136559,0.136397,1.532653,1.531910
0,16,UGS-27,0.058018,0.058235,1.611234,1.612175
0,16,UGS-28,0.148823,0.148608,1.576174,1.577141
0,16,UGS-29,0.058601,0.058885,1.630685,1.630156
0,16,UGS-3,0.065284,0.065141,1.611234,1.611035
0,16,UGS-4,0.056303,0.056341,1.690459,1.688929
0,16,UGS-5,0.128349,0.128540,1.573024,1.574303
0,16,UGS-6,0.055410,0.055401,1.604802,1.604195
0,16,UGS-7,0.060749,0.061424,1.548056,1.547012
0,16,UGS-8,0.142132,0.142576,1.573024,1.572451
0,16,UGS-9,0.160253,0.160075,1.611234,1.612198
0,17,APC-0,1.348510,1.337686,13.612669,13.625703
0,17,APC-1,0.136014,0.136937,13.971239,13.961174
0,17,APC-2,0.203722,0.204668,13.832223,13.820496
0,17,APC-3,0.202908,0.205434,13.971239,13.966881
0,17,CHQ-1,1.857070,1.877116,17.725441,17.720659
0,17,PLT-0,0.716770,0.751551,13.667228,13.662457
0,17,PLT-1,0.309437,0.503687,13.694590,13.701915
0,17,PLT-10,1.585659,1.577864,14.111653,14.110963
0,17,PLT-11,0.243412,0.280287,14.168212,14.173430
0,17,PLT-2,0.473786,0.563669,13.777005,13.770559
0,17,PLT-3,1.529591,1.474815,14.139904,14.127766
0,17,PLT-4,1.683711,1.670283,14.111653,14.122890
0,17,PLT-5,0.168807,0.169368,14.111653,14.107841
0,17,PLT-6,0.068358,0.068614,14.139904,14.133772
0,17,PLT-7,0.170503,0.171795,14.111653,14.119598
0,17,PLT-8,0.064506,0.064621,14.139904,14.151427
0,17,PLT-9,0.281112,0.424446,14.111653,14.111188
0,17,UGS-0,0.070581,0.070695,1.734987,1.735437
0,17,UGS-1,0.153662,0.154222,1.624175,1.624257
0,17,UGS-10,0.057097,0.056935,1.548056,1.547410
0,17,UGS-11,0.143848,0.143808,1.569882,1.568859
0,17,UGS-12,0.061483,0.061421,1.551156,1.550434
0,17,UGS-13,0.131994,0.132174,1.617692,1.616982
0,17,UGS-14,0.051560,0.051661,1.569882,1.571039
0,17,UGS-15,0.057671,0.057263,1.637221,1.636183
0,17,UGS-16,0.137931,0.138224,1.560490,1.561110
0,17,UGS-2,0.134391,0.135963,1.566745,1.566070
0,17,UGS-20,0.057902,0.058030,1.617692,1.617697
0,17,UGS-21,0.139876,0.140237,1.520441,1.519150
0,17,UGS-22,0.146168,0.145927,1.502304,1.501111
0,17,UGS-23,0.145003,0.145396,1.563615,1.562586
0,17,UGS-24,0.138484,0.139036,1.627427,1.626952
0,17,UGS-25,0.055078,0.055182,1.627427,1.628307
0,17,UGS-26,0.136559,0.136082,1.532653,1.532147
0,17,UGS-27,0.058134,0.058289,1.611234,1.612141
0,17,UGS-28,0.149120,0.148831,1.576174,1.576457
0,17,UGS-29,0.058601,0.058947,1.630685,1.629949
0,17,UGS-3,0.065284,0.065216,1.611234,1.610971
0,17,UGS-4,0.056303,0.056376,1.690459,1.689171
0,17,UGS-5,0.128606,0.128144,1.576174,1.574686
0,17,UGS-6,0.055410,0.055390,1.604802,1.604077
0,17,UGS-7,0.060749,0.061593,1.548056,1.547349
0,17,UGS-8,0.142132,0.142021,1.573024,1.572224
0,17,UGS-9,0.160253,0.159463,1.611234,1.612460
0,18,APC-0,1.348510,1.342102,13.639921,13.626260
0,18,APC-1,0.135742,0.137212,13.971239,13.967662
0,18,APC-2,0.203315,0.207267,13.804586,13.818598
0,18,APC-3,0.202908,0.208958,13.971239,13.956799
0,18,CHQ-1,1.860788,1.882313,17.725441,17.717020
0,18,PLT-0,0.716770,0.715925,13.667228,13.658696
0,18,PLT-1,0.310057,0.461767,13.694590,13.699666
0,18,PLT-10,1.585659,1.573487,14.111653,14.104985
0,18,PLT-11,0.242925,0.315799,14.168212,14.172251
0,18,PLT-2,0.471894,0.550716,13.777005,13.775986
0,18,PLT-3,1.529591,1.458288,14.139904,14.133338
0,18,PLT-4,1.680347,1.673704,14.111653,14.118440
0,18,PLT-5,0.168807,0.169658,14.111653,14.102947
0,18,PLT-6,0.068358,0.068591,14.139904,14.129582
0,18,PLT-7,0.170163,0.172582,14.111653,14.117272
0,18,PLT-8,0.064506,0.064685,14.139904,14.146469
0,18,PLT-9,0.281675,0.397272,14.111653,14.109437
0,18,UGS-0,0.070581,0.070950,1.734987,1.734902
0,18,UGS-1,0.153970,0.153953,1.624175,1.624017
0,18,UGS-10,0.057097,0.057010,1.548056,1.547274
0,18,UGS-11,0.143848,0.143725,1.569882,1.568842
0,18,UGS-12,0.061483,0.061331,1.551156,1.550662
0,18,UGS-13,0.131994,0.132310,1.617692,1.617274
0,18,UGS-14,0.051560,0.051549,1.569882,1.570653
0,18,UGS-15,0.057671,0.057494,1.637221,1.636292
0,18,UGS-16,0.137931,0.138152,1.560490,1.562054
0,18,UGS-2,0.134660,0.135555,1.566745,1.566543
0,18,UGS-20,0.057902,0.058011,1.617692,1.617227
0,18,UGS-21,0.139876,0.140232,1.520441,1.519230
0,18,UGS-22,0.146460,0.146207,1.502304,1.500793
0,18,UGS-23,0.145003,0.145512,1.563615,1.562502
0,18,UGS-24,0.138484,0.138970,1.627427,1.626545
0,18,UGS-25,0.055078,0.055064,1.627427,1.627845
0,18,UGS-26,0.136559,0.136418,1.532653,1.531955
0,18,UGS-27,0.058018,0.058127,1.611234,1.611745
0,18,UGS-28,0.148823,0.148653,1.576174,1.577212
0,18,UGS-29,0.058601,0.058959,1.630685,1.629895
0,18,UGS-3,0.065284,0.065074,1.611234,1.610506
0,18,UGS-4,0.056303,0.056332,1.687082,1.688296
0,18,UGS-5,0.128349,0.128282,1.576174,1.574704
0,18,UGS-6,0.055521,0.055522,1.604802,1.604199
0,18,UGS-7,0.060628,0.061620,1.548056,1.546954
0,18,UGS-8,0.142132,0.142847,1.573024,1.572120
0,18,UGS-9,0.160253,0.159415,1.611234,1.612703
0,19,APC-0,1.348510,1.339724,13.639921,13.628416
0,19,APC-1,0.135742,0.137675,13.971239,13.966439
0,19,APC-2,0.203315,0.204743,13.832223,13.822080
0,19,APC-3,0.203315,0.206758,13.971239,13.961635
0,19,CHQ-1,1.860788,1.884648,17.725441,17.714080
0,19,PLT-0,0.716770,0.716265,13.667228,13.663225
0,19,PLT-1,0.310677,0.439644,13.694590,13.699253
0,19,PLT-10,1.585659,1.574209,14.111653,14.112348
0,19,PLT-11,0.243412,0.354847,14.168212,14.169573
0,19,PLT-2,0.472839,0.522777,13.777005,13.771647
0,19,PLT-3,1.529591,1.494501,14.139904,14.130340
0,19,PLT-4,1.680347,1.656220,14.111653,14.116247
0,19,PLT-5,0.168807,0.169866,14.111653,14.100846
0,19,PLT-6,0.068358,0.068625,14.139904,14.132290
0,19,PLT-7,0.170503,0.171944,14.111653,14.120836
0,19,PLT-8,0.064377,0.064737,14.168212,14.155094
0,19,PLT-9,0.281675,0.365130,14.111653,14.109807
0,19,UGS-0,0.070722,0.070701,1.734987,1.735140
0,19,UGS-1,0.153662,0.153520,1.624175,1.623647
0,19,UGS-10,0.057097,0.056941,1.548056,1.547450
0,19,UGS-11,0.143848,0.143784,1.569882,1.569025
0,19,UGS-12,0.061483,0.061295,1.551156,1.550381
0,19,UGS-13,0.131994,0.132148,1.617692,1.617725
0,19,UGS-14,0.051560,0.051676,1.569882,1.570460
0,19,UGS-15,0.057671,0.057210,1.637221,1.636010
0,19,UGS-16,0.137931,0.138581,1.560490,1.561385
0,19,UGS-2,0.134391,0.136627,1.566745,1.566719
0,19,UGS-20,0.057902,0.058048,1.617692,1.617145
0,19,UGS-21,0.139876,0.140568,1.520441,1.519143
0,19,UGS-22,0.146460,0.146268,1.502304,1.501210
0,19,UGS-23,0.145003,0.145384,1.563615,1.562549
0,19,UGS-24,0.138207,0.138969,1.627427,1.626886
0,19,UGS-25,0.055078,0.055068,1.627427,1.628585
0,19,UGS-26,0.136559,0.137081,1.532653,1.532426
0,19,UGS-27,0.058134,0.058165,1.611234,1.612152
0,19,UGS-28,0.148823,0.148925,1.576174,1.577105
0,19,UGS-29,0.058601,0.058784,1.630685,1.630203
0,19,UGS-3,0.065284,0.064979,1.611234,1.610468
0,19,UGS-4,0.056303,0.056427,1.690459,1.688807
0,19,UGS-5,0.128349,0.128712,1.573024,1.574245
0,19,UGS-6,0.055521,0.055541,1.604802,1.604582
0,19,UGS-7,0.060749,0.061297,1.548056,1.547700
0,19,UGS-8,0.142416,0.142683,1.573024,1.572502
0,19,UGS-9,0.160253,0.159622,1.611234,1.612046
0,20,APC-0,1.348510,1.337423,13.639921,13.630949
0,20,APC-1,0.136014,0.137934,13.971239,13.967761
0,20,APC-2,0.203315,0.206546,13.832223,13.821471
0,20,APC-3,0.203315,0.208147,13.971239,13.965138
0,20,CHQ-1,1.860788,1.876944,17.725441,17.715596
0,20,PLT-0,0.715338,0.762704,13.667228,13.660698
0,20,PLT-1,0.309437,0.483831,13.694590,13.698486
0,20,PLT-10,1.585659,1.572770,14.111653,14.114560
0,20,PLT-11,0.242925,0.377464,14.168212,14.171717
0,20,PLT-2,0.472839,0.548791,13.777005,13.769446
0,20,PLT-3,1.529591,1.440772,14.139904,14.133513
0,20,PLT-4,1.680347,1.639337,14.111653,14.113655
0,20,PLT-5,0.168807,0.168906,14.111653,14.107533
0,20,PLT-6,0.068495,0.068694,14.139904,14.131046
0,20,PLT-7,0.170503,0.171868,14.111653,14.116127
0,20,PLT-8,0.064506,0.064685,14.139904,14.151943
0,20,PLT-9,0.280551,0.430829,14.111653,14.111261
0,20,UGS-0,0.070581,0.070541,1.734987,1.735249
0,20,UGS-1,0.153355,0.153947,1.624175,1.624560
0,20,UGS-10,0.057211,0.057242,1.548056,1.547485
0,20,UGS-11,0.143848,0.143872,1.569882,1.569328
0,20,UGS-12,0.061483,0.061523,1.551156,1.550476
0,20,UGS-13,0.132258,0.132235,1.617692,1.617864
0,20,UGS-14,0.051560,0.051808,1.569882,1.570827
0,20,UGS-15,0.057671,0.057176,1.637221,1.636329
0,20,UGS-16,0.137931,0.138444,1.560490,1.560926
0,20,UGS-2,0.134660,0.135428,1.566745,1.566627
0,20,UGS-20,0.058018,0.057948,1.617692,1.617701
0,20,UGS-21,0.139596,0.140712,1.520441,1.519037
0,20,UGS-22,0.146168,0.146148,1.502304,1.500870
0,20,UGS-23,0.145293,0.145862,1.563615,1.562342
0,20,UGS-24,0.138484,0.139094,1.627427,1.626910
0,20,UGS-25,0.055078,0.055313,1.627427,1.628451
0,20,UGS-26,0.136559,0.136489,1.532653,1.532405
0,20,UGS-27,0.058018,0.058291,1.611234,1.611600
0,20,UGS-28,0.148823,0.149589,1.576174,1.576952
0,20,UGS-29,0.058718,0.058978,1.630685,1.629855
0,20,UGS-3,0.065284,0.065151,1.611234,1.610569
0,20,UGS-4,0.056303,0.056262,1.687082,1.688649
0,20,UGS-5,0.128349,0.127837,1.573024,1.574310
0,20,UGS-6,0.055410,0.055465,1.604802,1.603984
0,20,UGS-7,0.060749,0.061816,1.548056,1.547343
0,20,UGS-8,0.142132,0.142148,1.573024,1.572068
0,20,UGS-9,0.160253,0.158595,1.611234,1.612029
0,21,APC-0,1.348510,1.331954,13.639921,13.629794
0,21,APC-1,0.136014,0.137805,13.971239,13.966076
0,21,APC-2,0.203722,0.205601,13.832223,13.818948
0,21,APC-3,0.202908,0.208472,13.971239,13.962373
0,21,CHQ-1,1.860788,1.860991,17.725441,17.716260
0,21,PLT-0,0.715338,0.760332,13.667228,13.657482
0,21,PLT-1,0.309437,0.528813,13.694590,13.702092
