run,epoch,node,cpu_sketch,cpu_es,mem_avail_sketch,mem_avail_es
0,10,UGS-16,0.138123,0.138154,1.561138,1.561064
0,10,UGS-2,0.134602,0.135937,1.566604,1.566702
0,10,UGS-20,0.058080,0.058068,1.617092,1.617141
0,10,UGS-21,0.140217,0.140584,1.518800,1.519160
0,10,UGS-22,0.145490,0.146051,1.500507,1.500855
0,10,UGS-23,0.145063,0.145213,1.563038,1.562979
0,10,UGS-24,0.139003,0.138655,1.626973,1.626633
0,10,UGS-25,0.055001,0.054882,1.628286,1.628735
0,10,UGS-26,0.136250,0.136421,1.532427,1.532247
0,10,UGS-27,0.057897,0.058457,1.612718,1.612244
0,10,UGS-28,0.149168,0.148947,1.576984,1.577428
0,10,UGS-29,0.059168,0.058761,1.630636,1.630197
0,10,UGS-3,0.065100,0.064937,1.610257,1.610923
0,10,UGS-4,0.056276,0.056333,1.689036,1.689136
0,10,UGS-5,0.128819,0.128256,1.575251,1.575057
0,10,UGS-6,0.055492,0.055408,1.603843,1.604371
0,10,UGS-7,0.060568,0.061592,1.547240,1.546895
0,10,UGS-8,0.142521,0.142034,1.573067,1.572553
0,10,UGS-9,0.159463,0.159097,1.612757,1.612535
0,11,APC-0,1.346838,1.341869,13.624889,13.627581
0,11,APC-1,0.136174,0.137362,13.962225,13.960729
0,11,APC-2,0.205059,0.203710,13.824082,13.823621
0,11,APC-3,0.203168,0.205740,13.964111,13.960046
0,11,CHQ-1,1.860648,1.872798,17.716995,17.715570
0,11,PLT-0,0.709937,0.741660,13.657367,13.658600
0,11,PLT-1,0.306303,0.521217,13.703452,13.701800
0,11,PLT-10,1.578766,1.579959,14.113373,14.110117
0,11,PLT-11,0.246880,0.385690,14.169689,14.171406
0,11,PLT-2,0.472382,0.565977,13.777352,13.774118
0,11,PLT-3,1.527058,1.483799,14.130800,14.132750
0,11,PLT-4,1.683119,1.638632,14.113787,14.115006
0,11,PLT-5,0.169785,0.168939,14.103903,14.105959
0,11,PLT-6,0.068274,0.068707,14.128016,14.129522
0,11,PLT-7,0.170992,0.171168,14.112826,14.118807
0,11,PLT-8,0.064441,0.064770,14.151079,14.153867
0,11,PLT-9,0.272201,0.442518,14.113685,14.110393
0,11,UGS-0,0.070337,0.070527,1.735796,1.735313
0,11,UGS-1,0.154196,0.153497,1.624001,1.624389
0,11,UGS-10,0.056998,0.056945,1.547241,1.547275
0,11,UGS-11,0.143021,0.143884,1.569095,1.569408
0,11,UGS-12,0.061629,0.061304,1.550421,1.550283
0,11,UGS-13,0.132572,0.132364,1.617066,1.616904
0,11,UGS-14,0.051419,0.051778,1.570599,1.570759
0,11,UGS-15,0.058073,0.057410,1.635911,1.636108
0,11,UGS-16,0.137287,0.138001,1.560987,1.561158
0,11,UGS-2,0.134663,0.136652,1.567462,1.567011
0,11,UGS-20,0.058125,0.057894,1.617254,1.617142
0,11,UGS-21,0.139697,0.140535,1.519285,1.518983
0,11,UGS-22,0.145173,0.145910,1.500384,1.500452
0,11,UGS-23,0.145393,0.145322,1.562964,1.562660
0,11,UGS-24,0.138784,0.138802,1.627267,1.627056
0,11,UGS-25,0.055029,0.055150,1.628602,1.628790
0,11,UGS-26,0.136353,0.136460,1.532043,1.532094
0,11,UGS-27,0.058459,0.058311,1.611742,1.612128
0,11,UGS-28,0.149089,0.148858,1.577558,1.577018
0,11,UGS-29,0.058734,0.058989,1.630539,1.630123
0,11,UGS-3,0.065226,0.065013,1.610647,1.610650
0,11,UGS-4,0.056212,0.056361,1.689067,1.688935
0,11,UGS-5,0.129116,0.128585,1.574823,1.574722
0,11,UGS-6,0.055531,0.055454,1.605045,1.603919
0,11,UGS-7,0.060831,0.061337,1.546650,1.546886
0,11,UGS-8,0.142549,0.141881,1.572705,1.572576
0,11,UGS-9,0.160393,0.159295,1.612221,1.612539
0,12,APC-0,1.353565,1.337871,13.625911,13.625524
0,12,APC-1,0.135517,0.138135,13.964768,13.963951
0,12,APC-2,0.203295,0.206567,13.820172,13.821283
0,12,APC-3,0.203862,0.208342,13.957172,13.956665
0,12,CHQ-1,1.861571,1.876770,17.711681,17.716368
0,12,PLT-0,0.724003,0.734762,13.661568,13.665011
0,12,PLT-1,0.311634,0.509756,13.700093,13.698526
0,12,PLT-10,1.590159,1.565946,14.107262,14.108122
0,12,PLT-11,0.244073,0.360664,14.173862,14.172731
0,12,PLT-2,0.473281,0.547161,13.774566,13.774157
0,12,PLT-3,1.531650,1.457851,14.131024,14.129806
0,12,PLT-4,1.678388,1.664223,14.114686,14.112821
0,12,PLT-5,0.168282,0.169482,14.104327,14.103991
0,12,PLT-6,0.068351,0.068597,14.129097,14.130667
0,12,PLT-7,0.169102,0.172098,14.118778,14.112163
0,12,PLT-8,0.064018,0.064813,14.155391,14.153595
0,12,PLT-9,0.277283,0.352472,14.109056,14.109716
0,12,UGS-0,0.070722,0.070872,1.735182,1.735106
0,12,UGS-1,0.155026,0.153916,1.623509,1.623701
0,12,UGS-10,0.056992,0.057026,1.547669,1.547782
0,12,UGS-11,0.143868,0.143787,1.569920,1.569528
0,12,UGS-12,0.061225,0.061391,1.549771,1.550002
0,12,UGS-13,0.131825,0.132574,1.617255,1.617637
0,12,UGS-14,0.051663,0.051687,1.570842,1.570970
0,12,UGS-15,0.057472,0.057329,1.636547,1.636457
0,12,UGS-16,0.137902,0.138443,1.560947,1.561051
0,12,UGS-2,0.133984,0.135437,1.566689,1.566716
0,12,UGS-20,0.058181,0.058005,1.617818,1.617837
0,12,UGS-21,0.140399,0.140540,1.519429,1.519225
0,12,UGS-22,0.145848,0.145891,1.500174,1.500628
0,12,UGS-23,0.144493,0.145303,1.562513,1.562389
0,12,UGS-24,0.138745,0.139358,1.627182,1.627267
0,12,UGS-25,0.055172,0.055233,1.628608,1.628316
0,12,UGS-26,0.135533,0.136531,1.532590,1.532497
0,12,UGS-27,0.057442,0.058337,1.611881,1.611709
0,12,UGS-28,0.149451,0.148557,1.576482,1.576627
0,12,UGS-29,0.058583,0.058713,1.629978,1.629998
0,12,UGS-3,0.065120,0.065517,1.610235,1.610442
0,12,UGS-4,0.056243,0.056282,1.688162,1.688278
0,12,UGS-5,0.128936,0.128033,1.573956,1.574178
0,12,UGS-6,0.055511,0.055530,1.605139,1.604925
0,12,UGS-7,0.061016,0.061356,1.547002,1.547031
0,12,UGS-8,0.141605,0.141918,1.572064,1.572146
0,12,UGS-9,0.160835,0.159310,1.611917,1.612184
0,13,APC-0,1.346965,1.344017,13.629010,13.627510
0,13,APC-1,0.137829,0.137970,13.960390,13.960582
0,13,APC-2,0.203474,0.205808,13.821339,13.821112
0,13,APC-3,0.203383,0.207213,13.959723,13.959042
0,13,CHQ-1,1.844465,1.870883,17.725563,17.723047
0,13,PLT-0,0.710200,0.745199,13.662967,13.658515
0,13,PLT-1,0.308511,0.423805,13.700301,13.699829
0,13,PLT-10,1.583427,1.573340,14.107255,14.105274
0,13,PLT-11,0.243960,0.367249,14.174041,14.170930
0,13,PLT-2,0.467478,0.517151,13.774909,13.772297
0,13,PLT-3,1.525084,1.490222,14.128008,14.125608
0,13,PLT-4,1.679952,1.624552,14.119658,14.115501
0,13,PLT-5,0.168820,0.168932,14.107225,14.107652
0,13,PLT-6,0.068112,0.068544,14.128840,14.130886
0,13,PLT-7,0.171472,0.171394,14.118019,14.119270
0,13,PLT-8,0.064348,0.064671,14.151958,14.152235
0,13,PLT-9,0.282046,0.346071,14.109098,14.109364
0,13,UGS-0,0.070719,0.070729,1.735291,1.735275
0,13,UGS-1,0.153443,0.153499,1.624349,1.624460
0,13,UGS-10,0.057269,0.056915,1.547413,1.547433
0,13,UGS-11,0.144811,0.143864,1.569350,1.569496
0,13,UGS-12,0.061595,0.061379,1.550081,1.550189
0,13,UGS-13,0.132118,0.132078,1.617362,1.617002
0,13,UGS-14,0.051698,0.051791,1.571127,1.570830
0,13,UGS-15,0.057693,0.057301,1.635721,1.635720
0,13,UGS-16,0.137880,0.138052,1.560626,1.560578
0,13,UGS-2,0.134466,0.136127,1.566309,1.566495
0,13,UGS-20,0.057786,0.058074,1.617171,1.617141
0,13,UGS-21,0.139454,0.140120,1.518613,1.519207
0,13,UGS-22,0.146090,0.145951,1.501184,1.501217
0,13,UGS-23,0.145284,0.145309,1.562434,1.562414
0,13,UGS-24,0.138157,0.139056,1.625336,1.626326
0,13,UGS-25,0.055617,0.055173,1.627858,1.628349
0,13,UGS-26,0.135329,0.136506,1.532701,1.532223
0,13,UGS-27,0.057608,0.058168,1.612377,1.612356
0,13,UGS-28,0.149026,0.148764,1.577401,1.577209
0,13,UGS-29,0.058383,0.058944,1.629466,1.629912
0,13,UGS-3,0.065128,0.065033,1.610426,1.610456
0,13,UGS-4,0.056299,0.056348,1.688668,1.688951
0,13,UGS-5,0.129461,0.128205,1.574619,1.574654
0,13,UGS-6,0.055368,0.055477,1.603492,1.604392
0,13,UGS-7,0.061188,0.061648,1.546654,1.546968
0,13,UGS-8,0.141399,0.142199,1.572065,1.572152
0,13,UGS-9,0.159849,0.159116,1.612773,1.612201
0,14,APC-0,1.341355,1.329938,13.628853,13.624702
0,14,APC-1,0.135863,0.137582,13.964228,13.964662
0,14,APC-2,0.204295,0.206039,13.820473,13.820730
0,14,APC-3,0.203807,0.206799,13.960514,13.961536
0,14,CHQ-1,1.853831,1.870507,17.724745,17.718404
0,14,PLT-0,0.701450,0.746015,13.660772,13.661498
0,14,PLT-1,0.314742,0.458834,13.701260,13.701874
0,14,PLT-10,1.582097,1.577747,14.113784,14.110018
0,14,PLT-11,0.238903,0.358359,14.166446,14.169097
0,14,PLT-2,0.492489,0.546659,13.776516,13.775460
0,14,PLT-3,1.537905,1.492689,14.127454,14.129691
0,14,PLT-4,1.674732,1.671145,14.117388,14.114026
0,14,PLT-5,0.168672,0.169040,14.102783,14.104446
0,14,PLT-6,0.068162,0.068701,14.134108,14.131989
0,14,PLT-7,0.171676,0.171763,14.117616,14.113752
0,14,PLT-8,0.065045,0.064648,14.154924,14.154012
0,14,PLT-9,0.271670,0.459727,14.109095,14.108114
0,14,UGS-0,0.070451,0.070747,1.735107,1.734980
0,14,UGS-1,0.153232,0.153382,1.624082,1.624091
0,14,UGS-10,0.056805,0.056888,1.548137,1.547875
0,14,UGS-11,0.144171,0.143881,1.569775,1.569507
0,14,UGS-12,0.061391,0.061416,1.550866,1.550526
0,14,UGS-13,0.132041,0.132152,1.617522,1.617488
0,14,UGS-14,0.051822,0.051700,1.571116,1.570984
0,14,UGS-15,0.057825,0.057390,1.636925,1.636092
0,14,UGS-16,0.137430,0.138162,1.561374,1.561217
0,14,UGS-2,0.135217,0.136205,1.566360,1.566177
0,14,UGS-20,0.057995,0.058068,1.617332,1.617047
0,14,UGS-21,0.139637,0.140435,1.518679,1.518959
0,14,UGS-22,0.145532,0.146107,1.501054,1.500862
0,14,UGS-23,0.145032,0.145314,1.561331,1.561903
0,14,UGS-24,0.137764,0.138937,1.626651,1.626948
0,14,UGS-25,0.055010,0.055062,1.628326,1.628176
0,14,UGS-26,0.135719,0.136454,1.532566,1.532544
0,14,UGS-27,0.057738,0.058220,1.612353,1.611985
0,14,UGS-28,0.149250,0.148973,1.577223,1.577466
0,14,UGS-29,0.058766,0.058765,1.630123,1.630415
0,14,UGS-3,0.065032,0.065075,1.610436,1.610598
0,14,UGS-4,0.056311,0.056363,1.688378,1.689134
0,14,UGS-5,0.128347,0.128192,1.574022,1.574217
0,14,UGS-6,0.055721,0.055422,1.604009,1.603864
0,14,UGS-7,0.060793,0.061441,1.547068,1.547132
0,14,UGS-8,0.142167,0.142337,1.572530,1.572284
0,14,UGS-9,0.160321,0.159796,1.612448,1.612423
0,15,APC-0,1.356726,1.344571,13.629197,13.629819
0,15,APC-1,0.135196,0.138063,13.965935,13.964398
0,15,APC-2,0.203367,0.204355,13.825649,13.826593
0,15,APC-3,0.204380,0.207941,13.965577,13.966167
0,15,CHQ-1,1.872551,1.864941,17.718410,17.716021
0,15,PLT-0,0.705029,0.748111,13.662704,13.658159
0,15,PLT-1,0.311165,0.524397,13.697484,13.698378
0,15,PLT-10,1.590626,1.580077,14.113688,14.112726
0,15,PLT-11,0.240742,0.266745,14.164277,14.168861
0,15,PLT-2,0.463879,0.511526,13.770879,13.773101
0,15,PLT-3,1.539962,1.464379,14.126759,14.125099
0,15,PLT-4,1.682431,1.632494,14.114476,14.117888
0,15,PLT-5,0.168589,0.168918,14.109367,14.108244
0,15,PLT-6,0.068548,0.068591,14.128254,14.129803
0,15,PLT-7,0.170841,0.171733,14.109681,14.111165
0,15,PLT-8,0.064311,0.064707,14.150871,14.150993
0,15,PLT-9,0.306747,0.414322,14.111429,14.114453
0,15,UGS-0,0.070134,0.070722,1.734581,1.735023
0,15,UGS-1,0.152973,0.153648,1.624598,1.624320
0,15,UGS-10,0.057330,0.056977,1.547656,1.547562
0,15,UGS-11,0.143726,0.143819,1.569161,1.569052
0,15,UGS-12,0.061594,0.061402,1.550056,1.550270
0,15,UGS-13,0.132210,0.132351,1.618093,1.617429
0,15,UGS-14,0.051359,0.051663,1.571137,1.571025
0,15,UGS-15,0.057785,0.057234,1.635283,1.635991
0,15,UGS-16,0.138172,0.138105,1.561745,1.561549
0,15,UGS-2,0.134314,0.134937,1.566867,1.566749
0,15,UGS-20,0.057958,0.058085,1.617270,1.617770
0,15,UGS-21,0.139954,0.140323,1.518743,1.518801
0,15,UGS-22,0.145791,0.145858,1.501436,1.501313
0,15,UGS-23,0.144854,0.145333,1.562761,1.562516
0,15,UGS-24,0.138445,0.139001,1.627327,1.626990
0,15,UGS-25,0.055436,0.055058,1.628820,1.628398
0,15,UGS-26,0.136178,0.136210,1.532701,1.532383
0,15,UGS-27,0.058122,0.058321,1.611934,1.611712
0,15,UGS-28,0.148722,0.148760,1.576724,1.576773
0,15,UGS-29,0.058536,0.058793,1.630626,1.630245
0,15,UGS-3,0.065055,0.065040,1.610231,1.610191
0,15,UGS-4,0.056369,0.056321,1.689180,1.688796
0,15,UGS-5,0.128110,0.128264,1.574044,1.574113
0,15,UGS-6,0.055545,0.055468,1.604411,1.605015
0,15,UGS-7,0.060565,0.061550,1.547035,1.547186
0,15,UGS-8,0.141911,0.142504,1.572019,1.572495
0,15,UGS-9,0.159794,0.160024,1.613101,1.612921
0,16,APC-0,1.347257,1.344460,13.622784,13.627569
0,16,APC-1,0.136211,0.137266,13.963081,13.963496
0,16,APC-2,0.203357,0.204333,13.821030,13.819560
0,16,APC-3,0.204083,0.207686,13.965650,13.962017
0,16,CHQ-1,1.865665,1.864398,17.714376,17.716843
0,16,PLT-0,0.721264,0.757935,13.659333,13.661509
0,16,PLT-1,0.307827,0.459525,13.705690,13.703290
0,16,PLT-10,1.592814,1.578249,14.105122,14.109261
0,16,PLT-11,0.239675,0.412350,14.169984,14.167709
0,16,PLT-2,0.475216,0.514442,13.775664,13.775663
0,16,PLT-3,1.534239,1.495311,14.130492,14.128481
0,16,PLT-4,1.675996,1.659701,14.112929,14.112914
0,16,PLT-5,0.168946,0.168912,14.108889,14.108617
0,16,PLT-6,0.068676,0.068568,14.135975,14.132602
0,16,PLT-7,0.170256,0.170962,14.118114,14.120228
0,16,PLT-8,0.064441,0.064656,14.153048,14.151506
0,16,PLT-9,0.274742,0.395345,14.108901,14.110621
0,16,UGS-0,0.070586,0.070605,1.735606,1.735413
0,16,UGS-1,0.153537,0.153630,1.624716,1.624526
0,16,UGS-10,0.057214,0.056952,1.547528,1.547628
0,16,UGS-11,0.144547,0.143851,1.569803,1.569699
0,16,UGS-12,0.061252,0.061323,1.550213,1.550216
0,16,UGS-13,0.132912,0.132199,1.617804,1.617772
0,16,UGS-14,0.051499,0.051716,1.571031,1.570823
0,16,UGS-15,0.057438,0.057281,1.635202,1.635767
0,16,UGS-16,0.137879,0.138204,1.560960,1.561022
0,16,UGS-2,0.134448,0.136206,1.565864,1.566047
0,16,UGS-20,0.057752,0.058095,1.617635,1.617295
0,16,UGS-21,0.139611,0.140341,1.519080,1.519010
0,16,UGS-22,0.145988,0.145933,1.501140,1.501167
0,16,UGS-23,0.144383,0.145309,1.562306,1.562264
0,16,UGS-24,0.138019,0.138727,1.628345,1.627478
0,16,UGS-25,0.055247,0.055186,1.628181,1.628108
0,16,UGS-26,0.135496,0.136444,1.531754,1.531920
0,16,UGS-27,0.057419,0.058245,1.612086,1.612132
0,16,UGS-28,0.148315,0.148895,1.576419,1.577130
0,16,UGS-29,0.058414,0.058775,1.630149,1.630143
0,16,UGS-3,0.065311,0.065144,1.610946,1.611040
0,16,UGS-4,0.056183,0.056383,1.688842,1.688932
0,16,UGS-5,0.127002,0.128252,1.574213,1.574306
0,16,UGS-6,0.055537,0.055501,1.604031,1.604208
0,16,UGS-7,0.060981,0.061766,1.547446,1.547053
0,16,UGS-8,0.141706,0.141952,1.572332,1.572465
0,16,UGS-9,0.160179,0.159922,1.612524,1.612241
0,17,APC-0,1.353305,1.337686,13.622752,13.625703
0,17,APC-1,0.135697,0.136937,13.959014,13.961174
0,17,APC-2,0.204275,0.204668,13.822506,13.820496
0,17,APC-3,0.203468,0.205434,13.969011,13.966881
0,17,CHQ-1,1.858242,1.877116,17.721603,17.720659
0,17,PLT-0,0.716882,0.751551,13.661507,13.662457
0,17,PLT-1,0.315603,0.503687,13.702662,13.701915
0,17,PLT-10,1.582228,1.577864,14.111443,14.110963
0,17,PLT-11,0.243477,0.280287,14.175432,14.173430
0,17,PLT-2,0.473886,0.563669,13.766521,13.770559
0,17,PLT-3,1.520879,1.474815,14.130535,14.127766
0,17,PLT-4,1.683744,1.670283,14.124578,14.122890
0,17,PLT-5,0.168343,0.169368,14.109225,14.107841
0,17,PLT-6,0.068377,0.068614,14.131177,14.133772
0,17,PLT-7,0.171282,0.171795,14.117346,14.119598
0,17,PLT-8,0.064890,0.064621,14.151997,14.151427
0,17,PLT-9,0.272335,0.424446,14.113243,14.111188
0,17,UGS-0,0.071077,0.070695,1.735253,1.735437
0,17,UGS-1,0.154475,0.154222,1.624428,1.624257
0,17,UGS-10,0.056956,0.056935,1.547258,1.547410
0,17,UGS-11,0.145050,0.143808,1.569539,1.568859
0,17,UGS-12,0.061676,0.061421,1.550241,1.550434
0,17,UGS-13,0.131958,0.132174,1.617015,1.616982
0,17,UGS-14,0.051554,0.051661,1.571246,1.571039
0,17,UGS-15,0.057582,0.057263,1.636005,1.636183
0,17,UGS-16,0.138275,0.138224,1.561224,1.561110
0,17,UGS-2,0.134502,0.135963,1.565937,1.566070
0,17,UGS-20,0.057890,0.058030,1.617645,1.617697
0,17,UGS-21,0.139520,0.140237,1.518876,1.519150
0,17,UGS-22,0.145962,0.145927,1.501340,1.501111
0,17,UGS-23,0.145828,0.145396,1.562503,1.562586
0,17,UGS-24,0.139282,0.139036,1.627117,1.626952
0,17,UGS-25,0.054962,0.055182,1.628004,1.628307
0,17,UGS-26,0.136171,0.136082,1.531924,1.532147
0,17,UGS-27,0.057809,0.058289,1.611912,1.612141
0,17,UGS-28,0.148801,0.148831,1.576503,1.576457
0,17,UGS-29,0.058665,0.058947,1.630030,1.629949
0,17,UGS-3,0.065500,0.065216,1.611104,1.610971
0,17,UGS-4,0.056448,0.056376,1.689490,1.689171
0,17,UGS-5,0.129253,0.128144,1.574903,1.574686
0,17,UGS-6,0.055415,0.055390,1.604658,1.604077
0,17,UGS-7,0.061205,0.061593,1.547529,1.547349
0,17,UGS-8,0.142261,0.142021,1.572661,1.572224
0,17,UGS-9,0.161187,0.159463,1.611923,1.612460
0,18,APC-0,1.352025,1.343692,13.626884,13.627418
0,18,APC-1,0.136228,0.137742,13.968243,13.967251
0,18,APC-2,0.204325,0.204292,13.822436,13.818805
0,18,APC-3,0.203908,0.205575,13.959776,13.958368
0,18,CHQ-1,1.868471,1.872184,17.714188,17.717181
0,18,PLT-0,0.704334,0.746244,13.653562,13.658508
0,18,PLT-1,0.304871,0.515360,13.703822,13.700104
0,18,PLT-10,1.579876,1.579413,14.108770,14.105949
0,18,PLT-11,0.242789,0.396972,14.167824,14.171681
0,18,PLT-2,0.505154,0.563844,13.775978,13.774177
0,18,PLT-3,1.535805,1.491274,14.136832,14.133916
0,18,PLT-4,1.678228,1.670365,14.115734,14.117909
0,18,PLT-5,0.168419,0.169539,14.104971,14.103058
0,18,PLT-6,0.068120,0.068505,14.133279,14.130562
0,18,PLT-7,0.169588,0.171533,14.120271,14.117941
0,18,PLT-8,0.064508,0.064667,14.144422,14.145920
0,18,PLT-9,0.278183,0.305872,14.114447,14.110454
0,18,UGS-0,0.070667,0.070673,1.735391,1.734992
0,18,UGS-1,0.153669,0.153427,1.623399,1.623866
0,18,UGS-10,0.057316,0.056991,1.547488,1.547339
0,18,UGS-11,0.144181,0.143785,1.569489,1.568869
0,18,UGS-12,0.061363,0.061436,1.551113,1.550776
0,18,UGS-13,0.131577,0.132071,1.617086,1.617363
0,18,UGS-14,0.051505,0.051710,1.571093,1.570743
0,18,UGS-15,0.057506,0.057256,1.635506,1.636262
0,18,UGS-16,0.138185,0.137979,1.561557,1.561805
0,18,UGS-2,0.134443,0.134897,1.566289,1.566552
0,18,UGS-20,0.057981,0.058043,1.617432,1.617323
0,18,UGS-21,0.139744,0.140321,1.519176,1.519205
0,18,UGS-22,0.146328,0.146083,1.501011,1.500790
0,18,UGS-23,0.145215,0.145292,1.562405,1.562454
0,18,UGS-24,0.138315,0.139082,1.626487,1.626676
0,18,UGS-25,0.055153,0.055173,1.627981,1.627910
0,18,UGS-26,0.135940,0.136196,1.531984,1.531907
0,18,UGS-27,0.057766,0.058241,1.611766,1.611907
0,18,UGS-28,0.148927,0.148967,1.576787,1.577111
0,18,UGS-29,0.058675,0.058958,1.629722,1.630006
0,18,UGS-3,0.065264,0.065180,1.610528,1.610514
0,18,UGS-4,0.056523,0.056279,1.688348,1.688330
0,18,UGS-5,0.128189,0.128214,1.574732,1.574800
0,18,UGS-6,0.055406,0.055521,1.604336,1.604195
0,18,UGS-7,0.061034,0.061415,1.547226,1.546959
0,18,UGS-8,0.141841,0.142321,1.572242,1.572094
0,18,UGS-9,0.160359,0.159234,1.613165,1.612539
0,19,APC-0,1.357673,1.336502,13.630383,13.627505
0,19,APC-1,0.135974,0.137429,13.966415,13.966981
0,19,APC-2,0.203802,0.205340,13.818783,13.823394
0,19,APC-3,0.202040,0.205545,13.959463,13.960785
0,19,CHQ-1,1.876684,1.883305,17.718277,17.712405
0,19,PLT-0,0.697419,0.751821,13.663963,13.662609
0,19,PLT-1,0.324959,0.494974,13.694261,13.700443
0,19,PLT-10,1.593599,1.514016,14.109491,14.110154
0,19,PLT-11,0.247015,0.359285,14.168202,14.171446
0,19,PLT-2,0.480268,0.530153,13.771046,13.771814
0,19,PLT-3,1.526083,1.463294,14.133574,14.130073
0,19,PLT-4,1.682660,1.674274,14.122930,14.118836
0,19,PLT-5,0.169136,0.169554,14.103603,14.101586
0,19,PLT-6,0.068455,0.068650,14.128854,14.129949
0,19,PLT-7,0.172595,0.171463,14.117626,14.118338
0,19,PLT-8,0.064350,0.064741,14.158718,14.154393
0,19,PLT-9,0.278067,0.413522,14.111770,14.113184
0,19,UGS-0,0.070371,0.070870,1.735339,1.734942
0,19,UGS-1,0.153279,0.155017,1.623446,1.623833
0,19,UGS-10,0.057178,0.057106,1.547465,1.547383
0,19,UGS-11,0.143599,0.143530,1.569160,1.568921
0,19,UGS-12,0.061382,0.061221,1.550811,1.550634
0,19,UGS-13,0.131945,0.132426,1.617843,1.617146
0,19,UGS-14,0.051657,0.051735,1.570522,1.570534
0,19,UGS-15,0.057571,0.057282,1.635211,1.635255
0,19,UGS-16,0.138256,0.138278,1.560890,1.561483
0,19,UGS-2,0.134064,0.135945,1.566949,1.566763
0,19,UGS-20,0.057849,0.058126,1.616909,1.617017
0,19,UGS-21,0.140467,0.140895,1.519029,1.519033
0,19,UGS-22,0.146649,0.145693,1.500522,1.501187
0,19,UGS-23,0.145099,0.145717,1.562494,1.562559
0,19,UGS-24,0.137918,0.138817,1.626326,1.626373
0,19,UGS-25,0.055004,0.055105,1.628999,1.628845
0,19,UGS-26,0.137390,0.137222,1.532504,1.532487
0,19,UGS-27,0.057967,0.058757,1.611861,1.612106
0,19,UGS-28,0.148309,0.148887,1.577072,1.577081
0,19,UGS-29,0.058594,0.059033,1.630069,1.630220
0,19,UGS-3,0.065029,0.065219,1.610602,1.610339
0,19,UGS-4,0.056257,0.056527,1.689428,1.688816
0,19,UGS-5,0.129172,0.128460,1.574998,1.574156
0,19,UGS-6,0.055378,0.055394,1.603980,1.604385
0,19,UGS-7,0.060480,0.061770,1.547495,1.547700
0,19,UGS-8,0.142218,0.142541,1.572850,1.572424
0,19,UGS-9,0.160754,0.158926,1.612080,1.612214
0,20,APC-0,1.354963,1.337619,13.629694,13.629896
0,20,APC-1,0.136520,0.137902,13.963203,13.967889
0,20,APC-2,0.203225,0.205995,13.821651,13.821573
0,20,APC-3,0.204205,0.209115,13.964932,13.964743
0,20,CHQ-1,1.858480,1.879832,17.715109,17.715689
0,20,PLT-0,0.716332,0.768545,13.659027,13.660607
0,20,PLT-1,0.307461,0.455659,13.701488,13.699756
0,20,PLT-10,1.593874,1.569398,14.110583,14.112070
0,20,PLT-11,0.241083,0.282781,14.169356,14.170432
0,20,PLT-2,0.469302,0.521010,13.772349,13.770927
0,20,PLT-3,1.524335,1.520358,14.129360,14.133401
0,20,PLT-4,1.678833,1.657231,14.113444,14.113239
0,20,PLT-5,0.168380,0.169467,14.106522,14.106521
0,20,PLT-6,0.068424,0.068596,14.131326,14.131758
0,20,PLT-7,0.172402,0.171778,14.111363,14.115192
0,20,PLT-8,0.064767,0.064756,14.144841,14.151943
0,20,PLT-9,0.271907,0.347016,14.108259,14.109501
0,20,UGS-0,0.070614,0.070704,1.735165,1.735326
0,20,UGS-1,0.152974,0.153462,1.624186,1.624501
0,20,UGS-10,0.056811,0.056977,1.547074,1.547680
0,20,UGS-11,0.143255,0.143800,1.569401,1.569353
0,20,UGS-12,0.061240,0.061311,1.550251,1.550423
0,20,UGS-13,0.131702,0.132592,1.618234,1.617890
0,20,UGS-14,0.051576,0.051691,1.570683,1.570832
0,20,UGS-15,0.057322,0.057417,1.636004,1.636311
0,20,UGS-16,0.138198,0.138328,1.561310,1.560964
0,20,UGS-2,0.135374,0.135657,1.566327,1.566344
0,20,UGS-20,0.057981,0.058016,1.617322,1.617662
0,20,UGS-21,0.139725,0.140409,1.519510,1.519149
0,20,UGS-22,0.145917,0.145892,1.501129,1.500879
0,20,UGS-23,0.145346,0.145527,1.561878,1.562350
0,20,UGS-24,0.138029,0.138968,1.626969,1.626962
0,20,UGS-25,0.054743,0.055163,1.628618,1.628362
0,20,UGS-26,0.136888,0.136337,1.532151,1.532461
0,20,UGS-27,0.058127,0.058166,1.612016,1.611684
0,20,UGS-28,0.149268,0.148757,1.576948,1.576908
0,20,UGS-29,0.058805,0.058984,1.629771,1.629959
0,20,UGS-3,0.065241,0.065179,1.610041,1.610513
0,20,UGS-4,0.056371,0.056378,1.688642,1.688635
0,20,UGS-5,0.127465,0.128382,1.573903,1.574294
0,20,UGS-6,0.055396,0.055398,1.604710,1.603837
0,20,UGS-7,0.060795,0.061284,1.547199,1.547231
0,20,UGS-8,0.141878,0.141925,1.572718,1.572323
0,20,UGS-9,0.159907,0.159442,1.612332,1.612091
0,21,APC-0,1.350821,1.339519,13.632531,13.630828
0,21,APC-1,0.135173,0.138222,13.963915,13.966278
0,21,APC-2,0.204707,0.206327,13.820145,13.818792
0,21,APC-3,0.203128,0.209580,13.964469,13.961476
0,21,CHQ-1,1.863973,1.878271,17.719219,17.717201
0,21,PLT-0,0.702366,0.717340,13.653776,13.657422
0,21,PLT-1,0.299498,0.505320,13.697942,13.702373
